title,reviews
회귀자 사용설명서,"약역 쓰레기 주인공의 매력을 처음으로 느꼈음.
흔히 말하는 쓰레기가 이런거구나 .

뭐랄까 타 소설들과는 비교를 거부하는 나쁜넘의 과거와 현재 주인공이 바꿔나갈 미래까지
나름 재밌게 본 소설 아닐까 싶음.

물론 주인공은 쓰레기임.
절대 부정할 수 없는 이 소설 속 단 하나의 진리..."
회귀자 사용설명서,확실하게 재미가 있는 소설. 하지만 많은 독자를 잡으려 했던게 되려 독이 됐던 것일까. 그것이 비수가 되어 가슴에 꽂혔다. 재미와 캐릭터성을 중요하게 생각하는 독자라면 한 번 읽어볼만 하다.
회귀자 사용설명서,"히로인 캐릭터력 높음
웃음코드가 맞다면 꺽꺽거리며 웃을수도 있음
흑화 이후로는 늘여쓰는게 느껴지나 재미는 있음"
회귀자 사용설명서,다른 건 모르겠고 초반부터 얀데레 나오는게 그렇게 보기 힘들더라
회귀자 사용설명서,대화문이 너무김
회귀자 사용설명서,주인공이 말도 안되는 쓰레기인데 주변인들은 전부 그거에 당함 자긴 똑똑한게 아니라 당연한 심리를 이용한거다 ㅇㅈㄹ하는데 작가가 주변인들 지능을 없애버림
회귀자 사용설명서,"재미는 있는데, 주인공이 너무 약한게 싫어"
회귀자 사용설명서,"한남에서 BL로 차라리 하나만 하지...
여자랑 관계는 많은데 정실이 남자...?

소설내적으로는 지능캐의 지능은 결국 작가의 지능을 넘을수 없다는 것에 막혀 주조연의 능지 박살화
그러면서 라이벌 지능캐는 있음.

드립이나 캐릭터는 괜찮아서 머리비우고 흘려들으면 괜찮

초반부만 보면 모략형 지능캐 악역 주인공이라 재밌음 중간에 하차할 수만 있으면 추천작인데
후반으로 갈수록 모자란 지능캐 선역 주인공에 하렘인데 정실은 남자라는 모순 부족한 정치력"
회귀자 사용설명서,"솔직히 지금같은 분위기 아니었으면 이 정도로 댓글하고 평가가 개판치진 않았을텐데 생각함.
작가가 전작부터 불필요한 초반은 빨리빨리 날리려고 하는 성격이라 초반 필력이 좀 떨어짐. 거기에 메모라이즈 세계관 오마주, 주인공 말투나 작가가 대놓고 미는 불편한 부분들 다 빼면 확실히 재밌는 소설.
맨날 회귀한 주인공들만 봐서 그런가? 클리셰를 그대로 타는데 이걸 회귀자를 이용해 먹는 악당이나 다름없는 주인공 시점으로 보는게 색다르다. 가면 갈 수록 뭔가 불편해 지지만 그래도 재미는 확실한 소설.

- 회귀자 주인공에게 지친 당신. 원작 제목처럼 인간쓰레기 주인공의 시점으로 새롭게 지겨운 회귀물을 색다르게 봐보자."
회귀자 사용설명서,결국중간하차
회귀자 사용설명서,"뭔가 애매해..
확 와닿는게 없어서 하차"
회귀자 사용설명서,1000화가 넘었는데 필력이 안 늚
회귀자 사용설명서,초중반은 재밌게 봤는데 후반은 좀 뇌절이였던가 같다...
회귀자 사용설명서,이 작가는 300화 이상 쓰게하면 안될 것 같다. 진짜 둠기영때는 소엑 초반부보다 재미있었던거 같다. 적당히 끊어서 보길 추천한다. 작품이 늘어지면서 2점을 주고 싶을만큼 추해졌지만 그럼에도 불구하고 4점을 주는건 재밌었을때는 모든 커뮤니티에서 이 소설 얘기를 할만큼 너무나도 재밌었기 때문이다
회귀자 사용설명서,난 재밌던데
회귀자 사용설명서,"800 화까지는 읽었다.
굉장히 신선했고 재미있었지만
800화까지 반복되는 이야기는 사람을 하차시키기에 충분했다."
회귀자 사용설명서,입문작이라 +0.5 반복되는 억지에 하차를..
회귀자 사용설명서,"선동과 날조.그리고 비정상적인 주변 케릭터를 보려고 본 소설이었으나
점점 뇌절이 심해지고 스토리가 산으로 가서 하차함"
회귀자 사용설명서,"가면 갈수록 bl물을 보는 느낌이라 남자들이 보기엔 별로, 생각없이 본다면 주인공이 지능형 태릭으로 상황전개가 반전 있는 정도?"
회귀자 사용설명서,"그냥저냥 완결까지 보긴했다.
킬링용 소설.
재미없진 않고 볼만하다."
회귀자 사용설명서,"이 소설의 모든 인물은 멍청하고 틀에 박혀있다
정해진 역할만 수행하는 옛날 게임의 npc로만 구성된 이야기는 어떤 재미도 주지 못한다"
회귀자 사용설명서,가면 갈수록 주인공이 말하는 게 꼴같잖다.
회귀자 사용설명서,재미짐
회귀자 사용설명서,다시는 이 작가 글 안 읽음
회귀자 사용설명서,"주인공 인성이 쓰래기 어쩌고 이전에, 이 글 자체가 역겨운 수준이다."
회귀자 사용설명서,어 음..
회귀자 사용설명서,그저 빛기영이었음 개웃긴
회귀자 사용설명서,bl 빼고 봐도 졸작
회귀자 사용설명서,완결까지 봤는데 bl코드 빼면 킬타용으로 무난함
회귀자 사용설명서,"한 300화까지 본 것 같습니다.
계속 지나가겠습니다.."
회귀자 사용설명서,똥독오름
회귀자 사용설명서,실망입니다
회귀자 사용설명서,라오아2급 뒤통수
회귀자 사용설명서,악역 세탁하는데엔 천부적인 소설
회귀자 사용설명서,"S급 소재에 A급 캐릭터, 어울리지 않는 B급 전개로 인기를 끌었던 작품.
하지만 결국 남녀노소 모두에게 외면받는 소설이 되었다."
회귀자 사용설명서,원패턴이긴 하지만 그래도 볼 때마다 재밌으면 상관 없는 것 아닌가? 근데 이 작가 작품은 천사가 나오기 시작하면 재미가 급 떨어지는 듯
회귀자 사용설명서,"뭐 할 말이 있음?
이거 500화 넘게 보던 독자 배신한 BL작품인데
씨발 정하얀 진심 정실이었는데"
회귀자 사용설명서,누가 감히 빛께 의문을 제한단 말입니까?
회귀자 사용설명서,잘 읽다가 BL 드리프트..
회귀자 사용설명서,이 작품은 외전이 없다 없다고 시발 내 기억에도 없다고
회귀자 사용설명서,중반부터 심하게 맛탱이가 가는데 그전까진 볼만한 소설
회귀자 사용설명서,뭐이리 길어 이거
회귀자 사용설명서,"그 그거 아나 그 날짐승이랑 들짐승이랑 싸우는데 박쥐새끼가 날짐승 들짐승 똥꼬빨아서 이간질하는 그거 마지막에 걸려서 둘다 한테 쫒겨나는데
근데 이거는 박쥐가 다른쪽 똥꼬빠는게 걸렸는데 쫒아내지는않고 한쪽이 불닭볶음면을 먹음"
회귀자 사용설명서,"뇌를 비우고 보면 볼만하고, 주인공 자기합리화나 정신병 걸린것같은 묘사도 잘해서 점수를 ""주고 싶었다""
초반부터 보였지만 히로인 묘사가 사라지면서 더 부각되어 보이는 BL코인에, 주인공을 비롯한 주변 인물들의 능지 문제 때문에 잘 줄 수가 없다
원래 1.5주려고 했다가 앞의 묘사가 인상깊게 남아서 2.5점 주기로 함
범작에 정신병 묘사만 잘했어도 별점 더 주려고 했는데...묘사력이 아까운 작품"
회귀자 사용설명서,까와 빠를 아우르는 소설
회귀자 사용설명서,"남주가 ts해서 다른남주 애낳는 희대의 레전드소설
이거보는 여자들도 제정신 아닐확률 99퍼"
회귀자 사용설명서,bl드리프트가 있긴 한데 본편의 그맛은 잊을수가 없다
회귀자 사용설명서,"후반 악평이 아주 자자한 소설인데 초중반까진 재밌게 읽음. 회귀자를 이용해먹는 설정이 마음에 들어서 봤는데, 은근 세계의 암약자 악당역으로 활동해서 재밌었음. 주인공 죽고 신으로 활동한다고 설칠때부터는 좀 흥미가 많이식은듯"
회귀자 사용설명서,주인공이랑 회귀자의 전우애가 돋보이는 소설
회귀자 사용설명서,초반 읽다가 하차
회귀자 사용설명서,bl
회귀자 사용설명서,남성향 씹덕물에서 여성향 씹덕물로 체인지
신비의 제왕 완결,"아르카나 시절 세계관과 인물은 잘 만들지만 설명충 기술딸에 미쳐버렸던 커틀피쉬.
단점은 사라지고 장점은 강화된 완전체가 되었다. 작품 자체는 5점 만점에 6점급

문제는 번역을 아주 더럽게 못했다.
중어 원문판도 아니고 영문판을 파파고 돌린 다음 조선족이 1차 검수만 해서 내놓은 느낌.
예를 들자면 앤틱 괘종시계→고전적인 괘종시계, 간부→주요 조수, 탑 햇→야구모자 뭐 이딴식으로 개판을 쳐놓음.
직역에서 자주 나오는 '그는~'으로 시작하는 문장도 많고 말투도 오락가락함.
이런것들 때문에 원문에 있을지 모를 미묘한 복선을 읽을 수 없다. 대표적으로 신적존재 중 타락한 창조주, 뒤틀린 창조주, 타락한 조물주, 매달린 남자(문맥상 타로 클럽 멤버 아님)라는 단어가 여러번씩 나오는데 이게 동일인을 다른 집단에서 다르게 불렀다는 은유인지, 다른 인물인지, 아니면 그냥 번역오류로 같은단어를 조져놓은 결과물인지 알수가 없으니 원.

그리고 한국식 좆컬라이징 표지 뭐냐시발 좆간지 원판영판 마술사 표지 내놔라"
신비의 제왕 완결,세계관이 굉장히 탄탄한 소설. 탄탄한만큼 설명과 주인공 독백이 많지만 감안하고도 볼 가치는 충분하다.
신비의 제왕 완결,"이거 사기잖아.
세계관을 이렇게 탄탄하다 못해서 집요하게 만들어진 작품이
근 십년간 내가 본 적이 없다.

중국 장르 소설에서 세계관 만드는건 일단 인정하는데
이 소설을 그 중에서도 최고"
신비의 제왕 완결,요즘은 찾아볼 수 없는 탄탄한 세계관과 매력있는 등장인물등 조선족 번역만 아니면 5점 줬을 작품 하루 1편 너무 아쉽다
신비의 제왕 완결,"역시 기대를 저버리지 않는 아르카나 마법도서관의 작가 커틀피쉬의 신작. 이 작가의 자료 조사랑 세계관 구성 능력은 감탄스러운 정도. 해외에서는 웹소설 랭킹 최고 수준에 계속 머무는데 순식간에 레벨 올리고 복수하고 끝나는 사이다패스에 길들여져서 반지의 제왕, 해리포터 같은 작품도 나오면 재미없고 지루하다며 망할듯한 한국 웹소설 시장이라 빛을 못보는게 아쉽다"
신비의 제왕 완결,존나 지루해서 읽다 던짐
신비의 제왕 완결,사람들의 추천으로 읽어봤지만 존나 지루함
신비의 제왕 완결,"다 좋은데
이거 원작이 1300편이 넘어가는걸로 앎

번역 하루에 한편씩 올라오던데 완결까지 번역하는데 3년정도 걸릴듯 ㄷ
번역가는 빨리빨리좀 올려라"
신비의 제왕 완결,"담대한 상상력. 몰입되는 스토리 라인.

마치 영화를 글로 옮겨놓은것 같다.

다소 가벼운 분위기를 연출하나 그 기저에는 압도적인 음울함이 도사린다.

커틀피쉬 작가의 전작과 달리 스토리 구성을 탄탄하게 하였고

전작과 달리 스피디한 전개가 일품이다.

또한 내용도 많으니 금상첨화가 아닌가?

장르소설의 독자라면 꼭 읽어보시길."
신비의 제왕 완결,"와 그냥 말이필요없다...
아이디어 상상력 쩜...
꼭보셈 추천"
신비의 제왕 완결,"익숙하지만 뻔하지 않은 초능력들, 미지에 대한 광기와 공포를 느낄 수 있던 작품. 그와중에 차근차근 성장하는 주인공을 계속 보게된다. 근래 손에 꼽을 정도로 재미있었다."
신비의 제왕 완결,진짜 존내 재밌음
신비의 제왕 완결,"정말 완벽하다.
유일한 단점은 하루에 1편 밖에 번역안하는 번역가의 정말적인 번역속도"
신비의 제왕 완결,존나 잼다
신비의 제왕 완결,"탄탄한 세계관 웹소에선 흔치않은 세심한 자료조사를 통한 완성도
매력적인 캐릭터들 하지만 빌어먹을 번역가의 앞뒤 안맞는 문장이 모든걸 망쳤다"
신비의 제왕 완결,"직업들 다 외우면서 볼려니 좀 복잡합니다. 중간에는 복잡한 설정들 그냥 포기하고 대충 후르륵 읽었는데, 뭐 그래도 볼만합니다. 추천해요."
신비의 제왕 완결,이거 진짜 재밌더라 번역이 너무 느려서 답답하다는 기분이 들게 만들어버림
신비의 제왕 완결,존나잼슴
신비의 제왕 완결,방대한 세계관과 작가의 상상력을 그대로 그린듯이 써내려가는 필력 번역이 아쉬운부분이 있긴하지만 그정돈 애교로 넘어가줄정도로 재미가 있다. 음울한 분위기를 띄면서도 너무 음울하지 않고 밸런스를 잘 잡은것같다. 장점이자 단점이라면 1000여화가 넘어가기때문에 기다림이 필요하다는것
신비의 제왕 완결,꿀잼
신비의 제왕 완결,"판타지가 아니라 역사물 고증처럼 세계관이 완벽

번역만 빨리 된다면 참 좋을텐데"
신비의 제왕 완결,"1.스팀펑크 판타지. 신비학과 신에 대한 독특한 시각이 좋다. 동시에 크툴루같은 암울한 분위기와 파멸이 예정된 인간의 운명, 신비를 접하면 접할수록 이형으로 변질되는 초월자들.. 그러면서도 자기의 소중한 것들을 지키기 위한 인간성을 유지한 초월자만이 더 높은 서열이 되어 강해질 수 있다는 것.

2.방대한 세계관. 집요한 설정
주인공이 주로 얽히게 되는 세력만 세어봐도 10개가 넘고, 수십개의 세력이 각축전을 벌이고있음.
이게 고대신과 같은 수천년 전의 이야기부터 얽히고 설켜진 상태로 베일 속에 감춰져 있기 때문에 주인공이 끊임없이 새로운 사실을 발견하고 비밀을 탐구하는 느낌을 받을 수 있었음

기존에 있던 신화, 우화, 판타지적 설정들을 재조합한 이야기다보니 새로운 세계를 창조하는 수준의 위대한 소설은 아니지만 작가의 상상력이 대단했고 그 이야기를 따라가는동안 계속 즐거웠음

3.회색 안개라는 비밀을 지키기 위해 신분을 바꿀때마다 사건의 진행방식이 바뀜
서열의 행동방식을 지키면서 연기법을 실행해야 다음 서열로 빠르게 진급할 수 있기 때문인데, 글 초반에는 그저 능력을 키우기 위한 수련의 일종이라고 생각했으나 이후 지속적인 암시를 통해 연기법을 설명하는데 서열에 대한 이해, 자신의 능력을 대하는 태도, 서열이 올라가면서 점점 강해지는 광증의 위협, 그러면서도 자신의 인간성을 지키고 주변 사람들을 돕고 지켜야 진정한 강자가 될 수 있다는 설정이 좋았음.

완결까지 여러번의 변화를 통해 큰 줄기는 유지하면서도 200여편마다 글의 분위기가 환기되고 있음. 사건을 추적하는 방식과 전투하는 방법까지도 바뀌기 때문에 주인공이 다음 서열로 진급하는게 기다려짐(지금까진 비밀경찰 - 탐정 - 현상금 사냥꾼 - 투자기회를 노리는 부호 - 전도사 - 소원을 들어주는 마술사 - 진정한 신)

그리고 작가가 대단하다는 생각이 드는게 22개 경로 230개의 초월자 단계를 전부 설정해두고 행동특징, 주요 능력과 승급방법 등을 주인공 뿐만이 아니라 조연들도 그 규칙을 지키면서 글에 녹여낸 집요함...

4. 타로클럽 회의가 제일 재밌음 떡밥 팍팍 풀어주면서 추리 + 착각물 요소가 들어가서
또 각 구성원들은 각자 세력을 대표하는 인물이라고 볼 수 있음. 주인공과 구성원들의 성장이 타로클럽의 성장이기도 하지만 여러 세력들의 이야기를 설명해주는 부분이라 안나오면 아쉬울 정도

5. 신비한 능력들을 동원한 전투가 굉장히 재밌음. 초반에는 주인공도 그리 대단치 않은 능력을 지녔지만 비밀스러운 점술과 여러 능력의 조합을 통해 사건을 해결하고, 중반부터는 능력의 규모가 커지고 복잡해지면서 전투장면을 상상하는 재미가 있었음. 여러 계통의 초월자들이 전투할때는 정석적인 판타지에서 무슨 능력을 통해 공격하고 방어하거나 회피했다~ 따위의 전투장면이 아니라 존재와 인지, 역사와 운명같은 개념 단위에서 싸움을 이어가기 때문에 너무 복잡해서 이해하기 힘든 장면도 있지만 흥미로웠음

6. 클라이맥스를 잘 구성함. 초반의 팅겐시 구원에서의 사건이 발생하고 추리하는 일련의 과정과 주인공이 신비학 세계에 대해 알아가는 빌드업 과정이 길지만 백편, 이백편동안 쌓은 끝에 펑 터뜨리면서 모든 떡밥과 사건구성이 밝혀지고 일회성으로 쓰고 버리는 설정이나 조연 없이 다 회수되는것을 깨달았을때 쾌감이 쫙 밀려오고 아직 1200편이나 남아있다는걸 알았을때 행복했음

7. 주인공의 가장 큰 대적자인 아몬의 존재. 초반에는 대적할 수 없는 자연재해 취급이었지만 점점 서열이 오르고 세력을 구성하며 아몬의 분신과 관련된 사건에서 분신을 죽이고 아몬의 관심을 끌게 되면서 주인공과 긴 싸움을 시작함 (이길 수 있었던건 분신이 수천. 수만개 있는만큼 하나 하나는 약하기 때문에) 아몬은 기생과 운명 찬탈이라는 능력을 통해 다른 사람의 운명과 희귀한 능력을 훔칠 수 있어 주인공의 회색 안개를 노리고 있는데 아몬의 특징적인 크리스탈 외안경으로 인해 미스터리 스릴러 소설같은 섬뜩함을 느낀 장면이 여럿 있었음. 새나 쥐, 지나가던 우체부, 꼬마가 갑자기 외안경을 끼면서 아몬임을 드러낼 때...

8. 단점은 세계관을 모두 설명하려고 하기 때문에 초반부에 tmi가 심함
그리고 중국어->한국어로 번역하면서 굳이 로컬라이징하려고 하는 부분들이 몇 있는데 오히려 더 어색해졌다고 느낌. (그래도 번역 자체는 초반엔 별로다가 중반 이후엔 나아졌음)
비중 있는 조연이 너무 많아서 그런지 결말부에서 다뤄지지 않은 인물들이 몇 있어서 아쉬움

+완결 이후 : 클레인 한명만의 이야기가 아니라 20명 내외의 주,조연들의 이야기를 긴 서사를 통해 충분한 개연성을 갖게 했고, 각자가 겪은 모험과 이야기를 통해 성장했으며, 더 나은 미래를 위해 발을 내딛는 결말로 완결성을 갖추고 시즌 2에 대한 기대감까지 갖게 하는 대단한 소설이었음."
신비의 제왕 완결,읽어보면 알 수 있다.
신비의 제왕 완결,"세계관이 탄탄하다.
이야기 템포가 애매한 부분은 있지만, 이정도면 훌륭한 작품.
다만, 세계관 속의 신비 자체에 대한 설명이 많다보니 서사가 끊길 때도 있음. 이는 번역의 문제일 수도 있긴 하겠지만...
아직 완결이 안나서 5개 평가는 무리이고 4개로 시작."
신비의 제왕 완결,"소문난 잔치에 먹을 것 없더라...
20대 까지는 어케 어필이 될 듯 하나 30대 이상이라면 그저 그럴 것임, 탐탄하고 세밀한 세계관은 장점이나 스토리나 심리묘사를 글로 녹여내는 필력의 흡입력은 기대이하였음.
요즘 뻔하게 나오는 장르 소설들 중에서는 수위의 퀄리티를 보여주지만 그 퀄리티의 근간이 결국 세계관에서 오는 것이 대부분일 정도로 문장의 매력은 상대적으로 부족하다
독자를 끌어가는 힘이 있는 작품들이 대부분 작품의 밸런스가 유지되는 반면에 이 소설은 장단점이 너무 명확한 탓에 호불호가 많이 갈린다 특히 직관력이 좋은 독자들은 이 소설을 보면서 지루해 할 가능성이 높음"
신비의 제왕 완결,빌드업이너무길다
신비의 제왕 완결,현재 번역되는 중국 소설가중 원탑. 설명이 조금 많은 것과 전개가 다소 느린 점 빼면 단점을 찾기 어렵다. 조금 더 빨리 번역되었으면 하는 바람.
신비의 제왕 완결,"중국소설이라 너프 먹어서 별점이 이런데, 스케일 + 세계관은 압도적임. 국내 장르소설에서는 나올수 없는 스케일"
신비의 제왕 완결,아르카나보다 재미잇음
신비의 제왕 완결,"이 소설이 재밌는 이유는?
독창적이면서 매력적인 세계관과 디테일한 묘사로 보는 이로 하여금
작품 속 세계에 온전히 몰입할 수 있게 해준다.
그리고 주인공의 성격과 능력, 임기응변 등이 매력적이다"
신비의 제왕 완결,매우 재밌음. 번역 기다리다 성질뻗쳐서 그냥 영문으로 다읽음
신비의 제왕 완결,재미있는데 소설 초보나 복잡한 글 싫어하시는 분은 읽기 힘든 글입니다. 소설 좀 읽으시는 분들은 취향 맞으면 정말 재미있게 읽을 수 있습니다. 소설 읽기 전에 사전 조사를 하고 읽으시면 더 재미있게 읽을 수 있습니다. 진부하지 않고 탄탄한 설정이 매력적인 소설입니다. 코즈믹호러가 가미된 크툴루 기반 판타지 소설입니다.
신비의 제왕 완결,"묘사가 뛰어나서 초반에 놀랐으나, 잔잔하고 지루해서 소설의 맛을 제대로 보기도 전에 때려치움. 나중에 완결 나오고도 평이 좋으면 도전해볼듯."
신비의 제왕 완결,"등장인물, 세계관, 연출 다 괜찮은데

작가가 극심한 설명충..

작품 내 서술에서부터 말 개많은데
심지어 등장인물들도 작가 따라서 다 설명충임

그냥 설명 ㅈㄴ 좋아함. 설명 원패턴임
죽을만한 위기 겪어도 설명은 다하고 죽어야함.

그러다보니까 본격적으로 사건이 벌어질땐 재밌어도
지루한 설명이 쌓이니까 몰입감 떨어짐

예를 들어 신입이 회사업무 배정받으면
""나는 배정받은 전반적인 일에 대해 인수인계를 받았다.""
이렇게 간단하게 쓸 수 있는걸 작가는

""내가 배정받은 일은 3교대 관리업무이다. 주급은 4파운드이고 휴가는 한달에 하루. 내가 배정받은 자리는 화장실과 가까운 자리라고 한다. 그 자리는 전임자가 쓰던 자리라고 하는데 즐겁지는 않았다. 업무에 사용되는 문구류는 에드먼드한테 받으면 된다고 했다. 에드먼드는 회계학과출신이란다. 그만큼 숫자에 밝으니 도움이 필요하면 도움을 요청하면 되겠지. 사무실 내에 프린터도 2개 존재하는데 이에 대한 용지도 에드먼드에게 요구하면 된다고 한다. 난 내가 쓸 파란색 칫솔도 챙겼다. 이 회사는 칫솔을 제공하지 않아 따로 써야할 칫솔을 챙겨야 한다. ""

작품 내에서 하루종일 이딴 지랄을 해대는데 ㅅㅂ 몰입감이 생기냐고ㅋㅋㅋㅋ"
신비의 제왕 완결,"200화부터 재밌다는데 200화면 소설책으로 7~8권 분량이다. 다른소설 같았으면 기승전결 완결이 났어야 하는 분량. 거기까지 참고 볼수가 없을정도로 재미가없다. 몇천화짜리 선협물도 잘만 봤지만 이건 분량의 문제를 떠나서 꾸역꾸역 참고 봐야한다는게 맘에 안든다.
번역이 개판이라 그렇다는 말도 있는데 뭐 어쩌겠는가 중국인이 아닌이상 번역본을 보게될텐데 그럼 그게 한국인이 느끼는 그 책의 한계인거지
진짜 이게 왜 9점짜리인지 전혀 인해가 안가고 중국인들이 별점 올려놓은게 아닌가 생각이 든다"
신비의 제왕 완결,주인공 감성추리에 상황이 계속 들어맞게되는 웃긴상황이 반복됨
신비의 제왕 완결,"실로 엄청난 작품이다... 물론 다른사람들이 지적한것처럼 번역이 문제임. 가장 주목할만한 점은 산업혁명 시기의 풍경과 시대상, 구성원들의 삶의 풍경을 정말 잘 그려냈다는 점? 그리고 그 생활상 묘사를 살펴보면서 내가 마치 그 시대를 같이 살아가는듯한 느낌이 들 정도. 실로 우리가 왜 소설을 읽는지에 대해 알려주는 작가임.
다만 후반부로 갈수록 건조한 공간에서 지리한 심리대결만 반복된다는 점과, 고레벨의 전투가 쪼렙 싸움보다 노잼이 될 수밖에 없다는 점에.. 막판엔 의무감으로 읽은 부분도 좀 됨.
그리고 판타지업계는 진짜 하루빨리 ai한테 책을 읽히고 표지 그리게 해야한다고 생각한다."
신비의 제왕 완결,초반에 설명이 좀 많았지만 참고보니 되게 재밌게 봄. 설정이 엄청 참신해서 좋았음
신비의 제왕 완결,일단 세계관 탄탄하고 그 깊이가 느껴지는데 문제는 이해하기가 힘든 부분이 확실히 존재해서 진입장벽이 무척 높다고 생각합니다. 다만 진입장벽을 넘어서면 확실히 그 재미를 느낄 수 있는 작품
신비의 제왕 완결,작가가 욕심이 많다. 빌드업이 매우 훌륭하고 다 좋은데 번역 퀄이 쓰레기다
신비의 제왕 완결,"세계관은 촘촘하고 빌드업은 수려하지만 그 안에 존재하는 등장인물과 전개는 양판소와 크게 다르지 않다
세계관과 묘사가 무거운 만큼 등장인물과 전개가 가볍다는 점은 이 글의 장르가 순문학이 아닌 대중문학이기에 독자들에게 받아들여지기 쉬워지는 장점때문에 무의식 중에 혹은 자연스레 선택한 것으로 보이지만
오만과 편견이나 돈키호테 등 지금에 와서는 고전이 되어버린 당대의 대중문학들을 생각해본다면 새로운 클리셰의 정립이 아닌 기존 클리셰의 차용과 비틀기만 보여주는 것은 여러모로 아쉬운 선택이기도 하다
이러한 단점이 원서와 비교를 해보았을 때 번역의 과정을 거치며 더 크게 부각되었다는 점을 고려해보면 더더욱 아쉬울 따름이다
책에 잘 어우러지는 번역이었다면 좀 더 호평에 가깝겠지만 최소한 이 판본에서는 이 이상의 평가를 줄 수 없겠다
한국의 대중문학만을 많이 접한 이들이라면 분명히 새로운 감상을 가질 수 있는 힘이 있는 작품이나 이는 온전히 외국의 감성에서 만들어졌기에 그러한 면도 외면할 수 없고 번역 문제로 인해 정보 전달 면에서 불필요하고 의도치않은 효율 훼손 등이 존재하기 때문이다"
신비의 제왕 완결,세계관이 정말 신선하다 자극적인 맛은 없으나 스토리가 흘러가는게 재밌음
신비의 제왕 완결,"설정 자체는 정말 압도적
그러나 출판사가.."
신비의 제왕 완결,색다른 세계관과 색다른 감동이다.
신비의 제왕 완결,재미있습니다. 번역빨리부탁해요
신비의 제왕 완결,이게 왜 평점이 4점 초반대임지 모를정도로 명작이다
신비의 제왕 완결,한국의 수준낮은 독자들이 이해하기 힘든 명작
신비의 제왕 완결,사이다패스 뇌비우고 읽는거 좋아하는사람한텐 별로임. 개인적으론 웹소탑급
신비의 제왕 완결,"세계관 좋고 설정도 좋고 흥미로운 소설
다만 번역이 너무 아쉽다.
정말로 그래서 내가 공부할까 고민하게 만든 소설"
신비의 제왕 완결,"설정, 필력, 연출 완벽."
신비의 제왕 완결,"950가량 봤습니다. 진짜 장르 안가리고 많은 소설을 봤지만 아직 완결이 안나왔는데도 불구하고 최고라고
뽑기에 부족함이 없다고 느낄정도로 잘 썻습니다.

착한 중국인 일단 1명"
신비의 제왕 완결,재밌는데 번역이 너무 느리고 오역이 많다.
신비의 제왕 완결,번역체의 단점 감안하고도 설정딸만으로도 읽을 가치가 충분함. 최근 중국 웹소설 특유의 인간성 말살된 세계관도 아님
신비의 제왕 완결,이만한 소설 찾기도 힘들다
신비의 제왕 완결,"세계관과 캐릭터 설정도 압도적이지만 풍부한 상상력을 그려내듯 펼치는 세밀한 묘사는 타의추종을 불허한다.
판타지 장르 소설중 손꼽을만한 대작"
신비의 제왕 완결,"설정도 탄탄하고 상상력도 자극해주는 좋은소설 다만 번역가문제로 인해서
용어가 통일되지않고 번역가마다 문체가 달라 몰입해서 읽기가 힘들어질 때가 많음"
신비의 제왕 완결,"Lost in translation

번역 중 손실."
신비의 제왕 완결,"세계관이 매력적이고 이런 긴 작품을 좋아하는입장에서 즐겁게 봄.
근데번역이 깎아먹는다.."
신비의 제왕 완결,"그냥 잘짜여진 거대하고 세세한 세계관에 입이 안다물어진다.
작가가 중국인이라는게 안느껴짐"
신비의 제왕 완결,굳굳
신비의 제왕 완결,독창적인 세계관. 번안 소설임에도 불구하고 끌어당기는 매력이 있다.
신비의 제왕 완결,오컬트 스팀펑크 코스믹호러 판타지의 절묘한 조화. 번역이 살짝 아쉽다는 것과 조금 전개를 끼워맞췄다는 단점이 있지만 그런 단점은 아무것도 아닐정도로 재미있는 작품.
신비의 제왕 완결,"오우 이소설 한국에 많이 없는 특징을 가진게 확실함
한국판 소설 많이 보신분들 한번 도전해보시길
후회는 하지 않을것
전개 속도가 다소 느린 관계로 느긋하게 진행되는 스토리를 음미 하시면서 보시길 권함"
신비의 제왕 완결,"내용은 괜찮은 것 같은데 문장이 너무 안읽힌다.
번역 문제인가..."
신비의 제왕 완결,중국에 이런 작가도 있구나 깨닫게 해준 소설 하지만 번역이 똥이다 중생지 황용 번역가 데려오면 될듯
신비의 제왕 완결,아직 중반 정도까지밖에 안봤지만 매우재밌는소설 캐릭터들 매력도 상당하고 세계관도 마음에든다
신비의 제왕 완결,"헤리포터의 중세시대적 배경과 서양의 조잡한 주술들을 조합해서 틀을 잡고 의미부여를 해가며 거의 모든 상황을 해설해가며 길게길게 써내려간 글의 집합체. 시원시원한 무협이나 선협을 생각하고 읽는다면 깊은 자괴감에 빠질 수도 있음. 특히, 학사신공같은 선협물과는 전혀 다른 헤리포터에 가까운 소설."
신비의 제왕 완결,설정놀음하는 소설인데 번역이 개판임. 내용도 후반부쯤엔 급하게 호다닥 쓰는데도 중반부보다 루즈함 2부 보려면 어쩔 수 없이 본다는 느낌인데 꾸역꾸역 보느라 힘들었음
신비의 제왕 완결,"바보를 어느새 찬양하게 된다.

찬미 바보 선생!"
신비의 제왕 완결,"판타지 소설에서 기대할 수 있는 모든 걸 담았음

번역만 좀 제대로 됐었어도 더 좋았지 않았을까..."
신비의 제왕 완결,후반 재미가 좀 떨어지지만 설정이 독특해서 재밌었음
신비의 제왕 완결,"초반 어색한 번역과 낯선 세계관 때문에 몇번 하차했지만
보다 보니 어느새 끝까지 읽게 됨"
