Novel_Title,Review
룬의 아이들 - 윈터러 완전판 완결,후반부 갈수록 고착화돼는 패턴과 신파 그리고 bl요소때문에 저평가 받고있는 소설
룬의 아이들 - 윈터러 완전판 완결,중반까지는 좋았다고 봄... 읽으면서 계속 bl의 느낌을 지을수없었음 우정이랑 bl의 그 중간의 어중간한 느낌이 계속 들었고 히로인이 이걸 있다고해야되나 없다고해야되나 후반부에 어캐든 해볼려고했던것같은데... 하
룬의 아이들 - 윈터러 완전판 완결,내 최고의 성좌물 이거 이후 성좌물이 급속히 늘어난 것 같다 너무 재미있어서 밤을 새고 읽음
룬의 아이들 - 윈터러 완전판 완결,장점도 강력하며 단점도 강력한 작품. 최초는 아니나 성좌물 이란 장르의 모습을 유형화하며 유행시킨 작품으로 설정과 이야기 흐름의 반전이 아주 큰 장점이며 재미. 하지만 짧지도 않은 소설 내내 진행되는 원패턴은 독자로 하여금 큰 언성을 불러 일으킴. 작가를 욕하면서도 재미있게 볼 미스테리한 소설.
룬의 아이들 - 윈터러 완전판 완결,초반엔 재미있었음. 초반엔 진짜 재미있었음
룬의 아이들 - 윈터러 완전판 완결,이걸 짜집기라고 폄하하는건 좀 심하지
룬의 아이들 - 윈터러 완전판 완결,논란 생기기 전까진 읽으면서 BL묻은건 잘 몰랐었음. BL인가? 싶으면 그런거 같기도하고.. 근데 양판소들 하렘군단 만들어서 빨아재끼는것만 보다가 그나마 남자조연 있는 작품이여서 좋았던거 같다. 성좌물 첫 작품이였는데 여기저기서 들어봤던 신들이 나오는것들도 신선했고 결말부분도 나한테 큰 여운을 줬었다. 거의 모든 작품이 그렇듯 중후반부가 제일 읽히지 않는데 그래도 결말까지 꾸준히 읽으면서 봤다.
룬의 아이들 - 윈터러 완전판 완결,똥 때고 작가 인성 때고 보더라도 명작이라 불리기엔 상당히 아쉬운 작품 그 좋은 소재로 감성팔이만 하는게 참... 특히 후반부 원패턴으로 질질 끄는데 도저히 못보겠더라 굳이 보겠다면 말리진 않겠지만 추천하고 싶지는 않음  + 의외로 똥맛 안나더라( 히로인 없애고 유중혁이랑 계속 나오고 김독자 얼굴 버프 등 티는 난다)
룬의 아이들 - 윈터러 완전판 완결,"개인적으로 이 작품은 새로운 흐름이었다고 생각함. 전독시 작가의 전작들을 봤었는데 그때는 철학적으로 쓰려는 글쟁이였다면 이건 철학은 조금넣고 대중성을 많이 취한 작품임. 그래서 사람들이 좋아하는 거라 생각함.  그냥 부시고 파괴하는 사이다 소설들이야 많은데 전작들 쓰면서 영향이 있었는지 인간관계, 인생의 목표 등 생각해볼 만한 주제들로 에피소드를 잘 풀어냈다고 느꼈음"
룬의 아이들 - 윈터러 완전판 완결,정상인이라면 재밌게 읽을 소설. 씹덕들은 저리 가길
룬의 아이들 - 윈터러 완전판 완결,만약에 악플다는 사람이 이글을 본다면 이글의 어느부분의 어떤점이 어덯게 싫었는지 알려주셨으면 합니다.
룬의 아이들 - 윈터러 완전판 완결,내 인생작 탑 쓰리 안에 드는 작품. 주인공의 심리 묘사도 묘사지만 일단 소재가 너무 좋음. 매번 새로운 에피소드들은 너무 흥미롭다. 쌍방구원이란 게 이런거구나 싶은 소설.
룬의 아이들 - 윈터러 완전판 완결,"할 말이없다... 그냥 쩐다고 보시면 된다.... 중간에 bl 개그요소 한 두번 정도 있고 불편하지는 않다 그냥 웃긴 편 마지막에서 보고 진짜 베개 다 젖었었는데... 떡밥 뿌려둔거 아주 깔끔하게 회수하고 필력 좋다 내가 이 소설로 웹소설 입문했고 각각 캐릭터도 매력 넘침,개성 있음 웹소 입문자들에게도 추천드리는 소설 중 후반즘에 약간 음 루즈해지는데 물론 걱정하지 않으셔도 됨 금방 끝남 결말에서 내 뒤통수를 강력하게 치고 간 소설 아직도 충격이네...일단 보세요 내 인생 소설 중 TOP3에 들어감"
룬의 아이들 - 윈터러 완전판 완결,내 인생 작품 나한테 있어선 독자의 멸살법과 같은 존재  주제 진짜 개 좋았다 소설 속 등장인물에 대해 다시 한 번 생각하는 시간이었음 내가 재미없다고 휙휙 넘긴 곳이 그들한텐 하나뿐인 세상이니 진짜 감성팔이  논란이 있던데 잘 못 했더라도 우리 등장인물들이 잘 못한 건 아니잖너 솔직히 엄청 과몰입하면서 봤다고 그래서 엄청 괴로웠음 다 이해가 되니깐(안나는 솔직히 안됐음...ㅎ) 볼 때마다 괴로워서 차라리 내가 희생하고 싶엇음...썅....  특히 독자한테 몰입이 씨게 됐는데 독자가 되게 이기적인데도 세계를 왜 구하냐고 하던데 자신이 사랑하는 동료들이 있기에 그리고 자신이 사랑했던 세계였잖아요 아무리 싫은 사람이 있어도 그건 그거니깐 독자야...  그리고 등장인물들 하나하나 미워하고 사랑할 수밖에 없게 만들어짐 그리고 스토리도 뒤로 갈 수록 이해하기 어려워지긴 함 내 대가리가 안 따라줌 근데도 눈물 흘리면서 봤다 진짜 보는 내내 작가님한테 홀리는 것 같았음  그리고 자꾸 BL거리는데 BL 말고 중혁이랑 독자의 전우애 좀 봐주세요 하 ㅏ참 BL보는 사람인데 그거에 가려진 전우애만 보면 눈물 애초에 독자한테는 중혁이밖에 없었잖아 학교 폭력 당할 때고 친척들한테 무시 당할 때도 힘들고 슬프고 기쁠 때마다 독자 옆엔 항상 유중혁이였다고... 독자 인생이 멸살법인데 제발 좀 BL말고 전우애 좀 봐줘요......ㅜㅠㅠㅠㅍㅍ  ⁎결론 눈물 질질 흘리면서 봤다 김독자 이제는 좀 행복해라
룬의 아이들 - 윈터러 완전판 완결,bl은 의식하지 않고 보면 개그요소로 치부할수 있는 수준. 개인적으로 이거 보고 나서 양판소 절대 못보겠더라.
룬의 아이들 - 윈터러 완전판 완결,"웹소설 계 최대 인기작이라는 평을 듣고 읽은 소설 BL성향이 있건 없건 별 3개를 넘을만한 작품은 아니다 흔히 쓰이는 양산 웹소 설정 3개를 다 쓰되, 적절히 버무려 정립시키는데 일조 했다는 게 의의라면 의의 책빙의물,회귀물,성좌물 을 섞었다 회귀는 본인이 하지않고, 빙의한 책이 회귀물,성좌물인 소설  그러나 결국 자신이 세계의 설정과 중요 사건들을 알고 이를 통한 이점으로 닥쳐오는 사건에 대응한다는 틀은 달라지지 않는다  이 소설의 큰 문제점이 3가지 정도되는데 원패턴의 전개, 의미라곤 찾아보기 힘든 주변인물, 인기 때문에 길게 늘어진 분량이다  대부분의 평작급의 웹소설이 그렇듯, 많기만한 조연들은 주인공을 부각시키는 용도로 밖에 사용되지 않으며, 입체성이라곤 찾아볼 수 도 없다 입체성 문제는 주연들도 마찬가지이긴 한데 사건을 겪고 마음을 여는 것도 입체성이라 주장하는 이들이 많으니 그러려니 한다  원패턴의 전개는 이렇다 주인공이 작품 내 설정과 인물, 사건을 미리 알고 이로 인한 이득을 취하며 유중혁 등의 도움을 받아 강대한 힘과 맞서지만 힘이 부족하여 주인공의 결단에 매번 눈물을 뿌려주는 조연들을 두고 주인공 본인이 희생하는 것으로 마무리된다  위 두가지 문제는 사실 웬만한 웹소설들이 다 가지고 있는 고질병이지만, 이 소설이 인기작이라는 점 때문에 더 큰 문제로 야기된다 인기작이기에 작품의 분량이 무척이나 길고, 늘여져있으며 그 긴 기간동안 조연들의 평면적 모습과 원패턴을 반복해서 보는 건 무척이나 괴로운 일이다 이 문제들이 해소되는 건 작품 거의 막바지에서야 가능하다  장점으로는 복선을 치밀하게 깔아놓는다고 많이들 이야기하는데, 복선이 딱히 치밀하게 은연중에 깔려있는 것도 아니고, 이 정도 길이의 장편에서 복선을 적절히 이용못한다는 것은 펜대 꺾어야한다  웹소설 최대 인기작이라는 점 때문에 기대하고 읽어봤지만 시간이 지난 지금 굳이 다시 찾아 읽어볼 필요는 없는 소설. 웹툰화되고 있으니 차라리 그걸 보자"
룬의 아이들 - 윈터러 완전판 완결,정말 잘 쓴 작품이라는 생각이 든다. 아직 이거보다 잘 썼다는 작품은 못 봤다
룬의 아이들 - 윈터러 완전판 완결,"BL BL거리는 사람 많아서 글남김. 이건 BL이 아님. 김독자 유중혁 둘 다 게이느낌의 미묘한 기류 1도 없음. 그냥 둘 주변의 몇몇 인물들이 게이드립 치는건데 그냥 개그임. 다시 한번 말함. 그냥 개그코드임. 완전 웃김. 본인 BL 정말 싫어하고 그런 느낌난다는 소설 보지도 않음. 하지만 전독시는 봄. 그런 기류도 없고, 그냥 개그코드로 소비하는 건데, 이딴걸로 벨냄새나서 거름~이런 소리하면 좀 문제가 있는거임. 그건 진짜 벨느낌 오지게 나는걸 못본거임. 정말 그냥 순수한 개그고, 개웃김. 김독자 유중혁 둘다 이성애자고, 주변에서 개그로 드립칠때마다 표정썩어들어가는건 기본, 끔찍한 소리로 여김.   김독자 유중혁 그만좀 엮어라 2차창작러들아. 엮을거면 음지에서 조용히 엮어라. 왜 양지에 올라와서 작품 물 흐리냐."
룬의 아이들 - 윈터러 완전판 완결,"작가문제 다빼고 얘기하면 1.개연성은 그다지 문제없고 양판냄새 조금남. 2.중반 50화정도 잔챙이랑 어쩔수 없이 싸울 때 좀 루즈함(이건 좀 주관적) 3.의도를 모르겠는 브로맨스(이것땜에 댓글창 bl종자들이 너무 많음)랑 아슬아슬한 국뽕(이라해도 별거없음)은 호불호가 갈림.  다만 위와같은 결함이 존재함에도 이 작품을 추천함. 성좌류 아포칼립스물을 잘 살리기도 했지만 인물간의 설정이 인위적이지 않고 신파씬도 자연스러움.  그리고 이 소설을 관통하는 주제중 하나인 시나리오,'이야기'에 관한 소재는 이제까지 본 작가가 독자들에게 보내는 메세지 중에서 가장 독자들에게 변화를 줄만한 이야기였음. 작품을 관통하는 주제중 하나인 '모든 이야기에는 저마다 가치가 있다.'를 느끼면서 이 때까지 소설을 품평하고 제멋대로 재단하는 독자들의 행위에 의구심을 느끼게 된것 같음. 누군가는 고전판타지가 지루할 수 있고, 누군가는 삼류 양판소설로 작은 위안을 얻고, 누군가는 신파물을 좋아하고, 누군가는 철학적 요소가 지루하고... 모두가 자신만의 기준을 가지고 작품을 보는데 과연 나의 평가가 작품을 보려하는 다른 독자들에게 방해가 되는 것은 아닐까? 이야기를 훼손하고 폄하하는 행위가 되는것은 아닐까? 하는 생각을 해보는 계기가 됐다. 어쨌든 아무리 쓰레기 소설에 작가가 버린 이야기라도 단한명의 독자가 존재하는 순간 그건 가치를 지닌 하나의 명작일지도."
룬의 아이들 - 윈터러 완전판 완결,내 인생작
룬의 아이들 - 윈터러 완전판 완결,"인기 많은 집은 이유가 있다. 중간 국뽕 파트에서 하차하긴 했지만, 초반 몰입도가 굉장한 소설이다. 세계관도 재밌고, 캐릭터들의 관계나 서사가 짜임새있다."
룬의 아이들 - 윈터러 완전판 완결,평점이 너무 낮다
룬의 아이들 - 윈터러 완전판 완결,작품 좋은 거 맞고 엔딩 부분에서 힘 많이 빠진 거 맞고(못 읽겠드라) BL 성향 좀 들어낸 거 맞고(심하진 않음) 팬덤 악질인 거 맞고 장마갤에서 과한 것도 맞음. 근데 다들 ㅈ까라 하고 작품이 재밌어서 4점입니다.
룬의 아이들 - 윈터러 완전판 완결,완결까지 몇화 안남은 상태에서 평 쓰러 왔어요 처음에는 떡밥을 엄청나게 풀다가 끝나갈때쯤에 생각도 못한 부분의 떡밥까지 회수하는 그런 쾌감이 오져요 내가 여기까지 읽었기 때문에 이 이야기를 이해할 수 있었다 이런느낌? 저는 킬링타임용이지만 내용은 무거운 그런 소설을 찾고있었는데 딱 부합하는 것 같네요 첫회독으로 전체내용을 다 이해하기는 어려워요 그만큼 복잡하고 또 읽기도 어려운 소설인데 계속 여러번 읽어가면서 몰랐던걸 찾을생각에 또 설레네요ㅋㅋㅋㅋㅋㅋㅋㅋ 개그포인트도 너무너무 잘맞고 서술이 너무 잘돼있어서 모든 등장인물들의 행동과 그 감정을 전지적 작가 시점에서 본 느낌이었어요 결론은 구원튀의 반복이긴 하지만 그 내용을 더 파고들수록 흥미로워지는 재밌는 소설 하지만 호불호가 심하게 갈리기 때문에 친구에게 추천을 할 수 있을 그런 가벼운 소설은 아님 나는 오래 가슴속에 남아있을 명작이라고 생각했음
룬의 아이들 - 윈터러 완전판 완결,읽을만 했던 판타지 다만 처음에 분위기가 좀 낯설어서 적응해야 함 재미없다는건 아님 사실 매우 재밌긴 하지만 가볍게 읽을 만한 소설은 아님
룬의 아이들 - 윈터러 완전판 완결,bl요소로 저평가 되어있는게 아쉽다 당시엔 이런 문체나 소재를 이렇게 잘 풀어나가는 작가가 없었기에 흡입력있는 소설이었지만 후반부와 마무리가 아쉬웠다
룬의 아이들 - 윈터러 완전판 완결,"중간까지 보다가 중도하차했다. 좋게 보면 스케일이 큰거고 나쁘게 보면 이것저것 다 갖다 붙였다. 스토리 진행도 억지진행이 많고, 중간쯤 지루해서 하차했다 이소설 말고도 재밌는 소설이 많다."
룬의 아이들 - 윈터러 완전판 완결,까도 다 읽고 까야 명분이 서는 법인데 하차한 놈들이 초반부 전개마냥 주절주절 말도많고 평점도 짜다. 보통 하차하는 사람은 말이 없는 법인데 유명해지니 개나소나 다 달려든 탓에 평점이 씹창남. 반개가 뭐냐 반개가? 물론 나도 하차했으면서 리뷰랍시고 글을 갈기고 있긴 하지만 난 평점이라도 후하게 주잖아  생각보다 하차하기 쉬운 소설. 300화정도까지 무난하게 읽은 것 같다(일반인 기준으론 미친듯이). 하지만 하차에 딱히 큰 거부감이나 마음에 안들었던 부분이 있던것은 아니다. 만약 지금 다시 읽는다면 재밌게 완독할 가능성도 높음. 읽다가 내상을 심하게 읽어서 후퇴하는 부류는 아니니 겁먹고 읽지 않을 필요는 없음.
룬의 아이들 - 윈터러 완전판 완결,"작품의 초중반부 특히 미식협 편 때 현실의 독자를 소설 내에서 성좌에 은유한 묘사에서 느껴졌던 메세지, 그리고 그 미식협 때의 메세지와 결말부의 이야기에서 느껴지는 메세지 간의 모순이 개인적으로 굉장히 불쾌했던 소설.  초중반에 현실의 독자들을 성좌에 그리고 소비되는 이야기를 화신(캐릭터)에 은유하는 묘사가 나왔다.(양산형 설화=양판소, 설화 별점=소설 별점, 현실의 독자들처럼 사이다패스, 힙스터 성향을 보여주는 성좌들 등등)  그리고 미식협 편에서는 이런 성좌(=현실독자)들이 설화를 먹는다면서(=이야기의 소비) 이야기를 거쳐온 화신(캐릭터)의 영혼을 먹어치우는 일을 묘사하는 걸 보면서 나는 이걸 이야기의 소비를 그 이야기의 등장인물의 삶(영혼)을 먹어치우는 일로 취급하는 것으로 이해했고, 개인적으로 이런 묘사가 불쾌하게 다가왔다.  그리고 이런 문제에 대해 제대로 된 기준이나 방안은 제시하지도 않은 채로 현실의 독자=성좌에 은유한 거는 은근슬쩍 지워버리고 슬쩍 넘어 가버린다.  이렇게 미식협 편 때 이야기를 소비를 등장인물의 삶(영혼)을 먹어치우는 일로 취급하는 듯한 묘사에 대해 제대로 매듭을 짓지 않아서 자기 소설(이야기)를 소비하는 것과 미식협 편 때 식인하는 악으로 묘사된 이야기의 소비에 대해 나는 이렇다 할 차이를 느낄 수 없었다.  그런데 결말 부분에서 가오꿈에 의한 이야기의 소비는 전과는 반대로 등장인물의 삶(영혼)을 구현한거라는 내용이 나오고 이걸 읽는 독자들이 모두 가오꿈이라서 주인공이 부활하고 구원 받을 수 있었다는 내용으로 자기 소설을 소비한 독자에 한해서 이야기를 소비한 걸 포장해주고 마무리한 걸 생각하면 아직까지도 어처구니가 없다.  이렇게 마무리 지을 거면 중간에 미식협의 성좌들이 설화를 먹는다고 영혼을 잡아먹는 걸 집어넣은 이유가 대체 뭐지?  그리고 작품 내적으로 주인공을 구하기 위해 쓰여진 멸살법에 의해 세상이 엉망진창이 된 것 같은데 대체 뭘 보고 세상이 다 좋아졌다는 후기를 남긴 거고?  미식협 때 훈수 두는 걸 적당히 조절만 했어도 괜찮게 볼 수 있었는데, 내 눈에는 그걸 조절 못해서 작품의 주제의식이 내로남불 내지 자기 작품만은 아무튼 특별하다는 식의 선민사상으로 밖에 보이지 않았고, 작가 본인이 예전에 쓴 후기에서 작품의 방향성 내지 주제를 오랫동안 구상했다는 식의 후기까지 보고 난 이후에는 도저히 이 작품에 좋은 소리를 해주고 싶은 생각이 들지 않는다."
룬의 아이들 - 윈터러 완전판 완결,입문작이였고 중반까진 정말 재밌게 읽었음 후반 갈수록 스케일만 커지는 원패턴이 심해져서 어느새부턴가 의무감으로 봤던거같음  bl 요소는 크게 신경쓰이진 않았는데 그냥 재미없는 개그코드를 계속 미는느낌 정도? 필력은 좋지만 뒤로 갈수록 너무 웅장하게 묘사하는 감이 있어서 아쉬웠음  입문작으로는 괜찮지만 장르소설 많이 읽어본 사람이면 재미가 반감될듯
룬의 아이들 - 윈터러 완전판 완결,인물 조형 못 만드는 사람들이 만드는 설정딸 소설. 그런 설정 자체도 흔하디흔한 성좌물/책빙의 혼합. 몇몇 에피소드는 너무 작위적이고 늘려쓰려는 의도가 너무나도 잘 보였다.
룬의 아이들 - 윈터러 완전판 완결,왜 BL 논쟁이 되는건지 모르겠음 우정으로 봐도 캐릭터 애정이라고도 생각하는대
룬의 아이들 - 윈터러 완전판 완결,개인적으로 매우 재밌게 본 작품. 세계관이 정말 짜임새있고 여러 신화들을 열심히 공부해서 세계관을 만든 티가 난다. 문장들이 깔끔하고 필력도 우수한 작품. 사람들이 많이 언급하는 BL도 그냥 좀 과도한 우정이라고 흐린눈하고 보면 별로 보이지도 않는다. 일단 1점대를 받고 있을만한 작품은 아니다. 재밌고 아직 읽어보지않은 사람들중에서는 추천해주고싶은 명작이다.
룬의 아이들 - 윈터러 완전판 완결,BL요소가 뭐지? 그냥 재미있던데..  장르소설이 재미만있으면되지 뭘더 바람?ㅋㅋㅋ
룬의 아이들 - 윈터러 완전판 완결,이 소설이 고작 3점 언저리 라는 것이 이 커뮤니티 수준이 평균 미달이라는 뜻이다
룬의 아이들 - 윈터러 완전판 완결,"이 소설은... 대체로 리뷰 갯수가 많은 사람들은 악평을 하고, 리뷰 갯수가 적은 사람들은 호평을 한다. 장르소설에 있어서 더 많이 읽은 독자들은 솔직히 아, 튜토어렵에 회귀13에 로판식 책빙의 버무렸구나 라고 그저 그런 소설이 될 뿐이다. 구원으로 인간찬가 뽕을 넣고 작가의 개똥철학도 넣는, 그 정도의 인지도와 명성을 가질건 아닌 소설로... 하지만 웹소설을 얼마 읽지 않은, 특히 그쪽 팬덤들에게는 호평 일색인듯 하다. 다만 작품 내적으로 주인공의 입술에 대한 묘사가 나오는것이나, 작품 외적으로도 정작 작가 본인은 다른 소설에서 파쿠리 쳐온 설정을 쓰면서, 다른 작가에겐 저작권에 대해 고소를 하는 등 괴상한 일이 벌어지기도 했다."
룬의 아이들 - 윈터러 완전판 완결,"- 내려치기를 심하게 당한 작품 - 설정 캐릭터 이야기 등등 모두 그럭저럭 퀄을 갖춤 - 결말이나 떡밥회수도 적절했고, 유중혁과의 BL은 약간 억까 느낌이고. - 취향이 확실치 않은 사람에게 추천한다면 윗줄에 있을법한 작품"
룬의 아이들 - 윈터러 완전판 완결,어디서본것같은 설정들을 몽땅섞은 소설이다 작가전작에서 말도안되는엔딩과 똥철학을 보였으므로 이작품의 결말도 비슷하리라 추측해본다
룬의 아이들 - 윈터러 완전판 완결,0.5나 줘야한다니ㅡㅡ 죄가 깊은 소설이다. 초반부는 수작이나 갈수록 정형화된 억지 신파극에 어느순간 bl로 갈아타버린 소설. 소설 외적으로도 죄가 많은 소설
룬의 아이들 - 윈터러 완전판 완결,위대한 대한민국 만세
룬의 아이들 - 윈터러 완전판 완결,전독시 중반까지는 진짜 대단한 작품이라고 생각됐음 그런데 후반갈수록 힘이 딸리는듯 그리고 비엘 논란은 개인적으로는 잘모르겠음 역하다거나 그런느낌은 별로 없었음
룬의 아이들 - 윈터러 완전판 완결,이 작품에 대한 외부적 요인에 대해 전혀 모른 상태로 본편을 1주일에 걸쳐 완독한 작품. 에필로그를 따라가며 정보를 찾아보니 여러가지 이슈가 있었지만 이슈와 별개로 작품만을 놓고 본다면 엄청난 작품. 세계 여러 신화에 대해서 호기심을 갖게 한 작품. -직시-
룬의 아이들 - 윈터러 완전판 완결,"메타 서사의 개념과 바르트의 이중기호 이론 등 일종의 '포스트모던'이라 불리는 후기 구조주의적 개념을 녹여내었으나, 뒤로 갈 수록 반복되는 패턴과 등장인물 캐릭터성의 붕괴로 인해 아쉬움이 많이 남는 작품."
룬의 아이들 - 윈터러 완전판 완결,잘쓰여진 오타쿠 소설같다 보면서 힘들어서 초반 하차.... 이게 왜 리디**에서 인기있는지 모르겠다.. 설정이나 캐릭터는 흥미롭고 재밌음...
룬의 아이들 - 윈터러 완전판 완결,"이 작품의 문제는 월클인척 한다는 점. 인기몰이를 할 요소가 있고, 필력도 좋은 편이고 여러가지 장점이 많지만. 결국 스스로의 오만이 작품 전체를 말아먹었다. 자존심 및 자만감은 넘쳤으나 그에반해 실력은 모자란 편이다.  팬덤 또한 욕할 요소에 들어가있다. 게임의 언더테일처럼, 웹소설의 전독시의 팬덤은 최악이며 스스로 그 주제를 모르고있다. 언더테일은 외국게임사라 한국팬덤이 어찌되었든 상관조차 안하는거에 반해. 전독시는 작가조차 팬덤에 취해 스스로 우쭐대기 바쁘니...  작품 내적인 면은 김독자가 마왕이 되고서 무너졌고 작품 외적인 면은 역겹기 그지없으며 추악하다."
룬의 아이들 - 윈터러 완전판 완결,작품 자체는 괜찮지만 작가가 뇌절하고 페미코인 탑승
룬의 아이들 - 윈터러 완전판 완결,초반 재밌게 보다가 중후반부터 계속 똑같은 패턴 반복해서 하차함
룬의 아이들 - 윈터러 완전판 완결,이게 평균평점이1점대는 아니라고생각하는데... 물론 시리즈나 문피아에서 너무인기를타서 9점후반대의 점수는 말도안되는거 였지만은 전체적인 리뷰를 보면 남성쪽에서 페미니즘성향이나 BL요소가 강했다고 말이 많은데 소설을정말사랑하고 많이보는사람으로써 잡식이라그런진모르겠지만 그런느낌을 강하게받진 못했다. 의식하지 않는이상은 소설을읽는데엔 크게영향을 받지않고 내용으로 들어가면 초반중반이 너무강렬해서 무난한엔딩이 많이아쉬웠다. 스토리자체도 복잡했기에 완결후에 몰아보는게아닌 연재로본 나에게는 스토리가 잘이해되지않아 몇번 돌려보곤 했는데 너무 복잡하게가지않아도 충분히 매력있는 소설같은데 너무 방대한세계관이 재미를 반감시킨것이 3점의 이유  양판소보단 수작 뻔한클리셰보단 새로운내용을 원하는 분들에겐 4점 나같은 잡식은 3점 양판소처럼 잘읽히고 뻔한주제로 여러이야기를 조는것을 좋아하는분들은 2점 반페미니즘성향이나 작가의 사상이 싫거나 뭘해도 불만인사람들에겐 1점의 소설이라고 볼수있다.   한줄평:5점은 힘든소설
룬의 아이들 - 윈터러 완전판 완결,회귀자의 감정묘사를 잘함 주인공이 지능캐여서 모든게 게획적이지만 가끔의 변수로 위기를 맞음 재밋음
룬의 아이들 - 윈터러 완전판 완결,이름값만 높더라.. 작위적이고 반복적인 자기희생전개. 사실 중반 이후론 원패턴 그자체에 감정선 자극도 달라지는 법이 없다
룬의 아이들 - 윈터러 완전판 완결,초반에는 흡입력이 있으나 성좌가 나오면서 재미가 없어짐 후반에는 질질끄는 감이 있다
룬의 아이들 - 윈터러 완전판 완결,"완결 이후 댓글창 건너 뛰고 보기 시작함.  - 1~100회차대에는 시간 가는 줄 모르고 재밌게 읽음. 세계관은 무겁다고 할 수 있는데 그걸 적절한 가벼움과 진지함으로 상쇄하면서 출발함. 몰입감 좋고, 등장인물들도 제법 조화로움. 물론 판타지 무협 게임 환생 회귀 등등 장르 짬뽕도 그런 짬뽕이 없어서 좀 잡다하다 싶긴 한데 그 잡다함이 매력이라 생각하고 보니 나름 즐거웠음. 국뽕주의 하라더니 국뽕이 좀 있긴한데.. 진지와 개그가 섞여있어서 그냥 귀엽게 웃어넘길 수준  - 200회차쯤 들어서니 슬슬 지루함. 캐릭터간에 서사가 엉성해서 몰입감이 떨어지기 시작.. 등장 캐릭터가 많다보니 걔네들을 어떻게든 부각시키기 위해 에피소드도 집어넣고 대사도 집어넣는데 문제는 공감이 거의 안 됨. 작가가 인간관계와 감정교류에 대한 고민이 얕다고 해야하나; 물론 그런게 얕아도 충분히 재밌게 풀어갈 수 있음. 근데 어중간하게 무게 잡으면서 대의니 구원이니 사랑이니 외치는데 뭘 느끼게 해주면서 그런 말을 해야지.. 오글거려서 힘겨움. 그리고 어느 순간 주인공과 몇 명의 캐릭터에게만 서사가 집중되면서(근데 그것도 얄팍한 편임) 나머지는 슬슬 NPC수준으로 전락하는 느낌이 남.  - 300회차쯤 들어가니까 하차할까 말까 고민되기 시작함. 200회차대에서 일어난 문제가 지속적으로 일어남. 재미보다는 관성 때문에, 다음 에피를 이해하기 위해서 읽게 되고, 가끔 무표정으로 페이지를 휙휙 넘기는 일도 발생함. 설정도 쓸데없이 복잡해서 과연 작가는 이걸 이해하고 쓰고 있는 걸지, 아니면 자기도 설정을 던져버린 건지 의아함.  - 이제 400회차 후반에 들어섬. 기왕 시작한건 끝낸다는 마인드로 보고 있음. 1~100회차대의 재미를 느낄 수 있는 구간과 200~300회차대의 문제가 드러나는 구간이 2:8의 비율로 섞여있음. 죽을맛인데 이쯤되니 끝이 궁금해서 보고있음. 마지막에 너무 후회 안했으면 좋겠다.."
룬의 아이들 - 윈터러 완전판 완결,최고
룬의 아이들 - 윈터러 완전판 완결,300화까지 본 사람으로서는 일단 만족
룬의 아이들 - 윈터러 완전판 완결,BL물입니다
룬의 아이들 - 윈터러 완전판 완결,문체가 너무 예뻤으나 중간에 잠시 질려서 멈췄다가 돈지른게 아까워서 결말찍고 에필로그보고 띵작이다 외쳐ㅆ음 서유기가 젤 재밌었고 잘만든 작품같다
